Date,Time,Temp,CO2,Noise,Brightness,Relative-humidity,Motion,Nr-People,Lights-on/off,External-noise,Internal-noise,Door-open,Nr-Windows,Lecture,Nr-Computers,Weekday,Vents-on/off
2017-09-10,21:03,24.1588328653,417,39.7258821753,,32.4746673178,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:08,24.1588328653,416,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:13,24.1588328653,415,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:18,24.1588328653,415,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:23,24.1487608351,415,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:28,24.1487608351,415,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:33,24.1487608351,415,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:38,24.1487608351,415,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:43,24.1487608351,415,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:48,24.1588328653,415,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:53,24.1588328653,414,40.1312223234,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,21:58,24.1588328653,413,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:03,24.1588328653,413,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:08,24.1487608351,413,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:13,24.1487608351,412,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:18,24.1487608351,412,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:23,24.1487608351,411,39.7258821753,,32.41362471,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:28,24.1487608351,410,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:33,24.1588328653,410,39.7258821753,,32.4380417531,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:38,24.1588328653,410,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:43,24.1487608351,409,39.7258821753,,32.4624587962,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:48,24.1487608351,409,39.7258821753,,32.4868758393,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:53,24.1588328653,409,39.7258821753,,32.4746673178,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,22:58,24.1588328653,409,39.7258821753,,32.4746673178,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:03,24.1588328653,409,39.7258821753,,32.5051886217,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:08,24.1588328653,409,39.7258821753,,32.5051886217,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:13,24.1588328653,409,39.7258821753,,32.5296056648,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:18,24.1588328653,409,39.7258821753,,32.5296056648,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:23,24.1588328653,409,39.7258821753,,32.5296056648,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:28,24.1789769259,409,39.7258821753,,32.5296056648,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:33,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:38,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:43,24.1487608351,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:48,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:53,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-10,23:58,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:03,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:08,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:18,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:23,24.1588328653,408,39.7258821753,,32.5540227079,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:28,24.1588328653,408,39.3048798976,,32.5723354902,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:33,24.1588328653,408,39.7258821753,,32.5723354902,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:38,24.1588328653,408,39.7258821753,,32.5723354902,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:43,24.1588328653,408,39.7258821753,,32.5967525333,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:48,24.1588328653,408,39.7258821753,,32.5967525333,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:53,24.1588328653,408,39.7258821753,,32.5967525333,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,00:58,24.1789769259,407,39.7258821753,,32.5967525333,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:03,24.1588328653,407,39.7258821753,,32.5967525333,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:08,24.1588328653,407,39.7258821753,,32.6211695764,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:13,24.1588328653,407,39.7258821753,,32.6211695764,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:18,24.1588328653,407,39.7258821753,,32.6455866195,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:23,24.1588328653,407,39.7258821753,,32.6455866195,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:28,24.1487608351,407,39.7258821753,,32.6455866195,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:33,24.1588328653,407,39.7258821753,,32.6700036626,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:38,24.1588328653,407,39.7258821753,,32.6700036626,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:43,24.1588328653,407,39.7258821753,,32.6700036626,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:48,24.1588328653,407,39.7258821753,,32.6700036626,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:53,24.1789769259,407,39.7258821753,,32.6700036626,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,01:58,24.1588328653,407,39.7258821753,,32.6700036626,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:03,24.1588328653,407,39.7258821753,,32.6944207057,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:08,24.1789769259,407,39.7258821753,,32.6944207057,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:13,24.1588328653,407,39.7258821753,,32.6944207057,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:18,24.1789769259,407,39.7258821753,,32.7188377487,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:23,24.1588328653,406,39.7258821753,,32.7188377487,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:28,24.1588328653,406,39.7258821753,,32.7188377487,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:33,24.1789769259,406,39.7258821753,,32.7432547918,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:38,24.1588328653,406,42.28581138,,32.7432547918,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:43,24.1588328653,406,43.7942845153,,32.7432547918,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:48,24.1588328653,406,39.7258821753,,32.7676718349,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:53,24.1588328653,406,39.7258821753,,32.7432547918,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,02:59,24.1588328653,406,39.7258821753,,32.7432547918,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:04,24.1588328653,405,39.7258821753,,32.7676718349,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:09,24.1286167745,405,39.7258821753,,32.7737760957,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:14,24.1588328653,405,39.7258821753,,32.7859846173,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:19,24.1588328653,405,39.7258821753,,32.7859846173,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:24,24.1588328653,405,39.7258821753,,32.7859846173,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:29,24.1487608351,405,39.7258821753,,32.8165059211,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:34,24.1588328653,405,39.7258821753,,32.8165059211,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:39,24.1588328653,405,39.7258821753,,32.8165059211,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:44,24.1588328653,404,39.7258821753,,32.8287144427,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:49,24.1588328653,404,39.7258821753,,32.8287144427,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:54,24.1588328653,404,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,03:59,24.1588328653,404,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:04,24.1487608351,404,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:09,24.1789769259,404,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:14,24.1588328653,404,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:19,24.1588328653,404,39.7258821753,,32.8775485289,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:24,24.1588328653,404,39.7258821753,,32.8775485289,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:29,24.1588328653,404,39.7258821753,,32.901965572,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:34,24.1588328653,404,39.7258821753,,32.901965572,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:39,24.1588328653,404,39.7258821753,,32.901965572,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:44,24.1588328653,403,39.7258821753,,32.9263826151,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:49,24.1588328653,403,39.7258821753,,32.9507996582,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:54,24.1588328653,403,39.7258821753,,32.9507996582,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,04:59,24.1588328653,403,39.7258821753,,32.9752167013,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:04,24.1487608351,403,39.7258821753,,32.9752167013,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:09,24.1588328653,403,39.7258821753,,32.9935294836,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:14,24.1588328653,403,39.7258821753,,32.9935294836,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:19,24.1588328653,403,39.7258821753,,33.0179465267,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:24,24.1487608351,403,39.7258821753,,33.0179465267,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:29,24.1789769259,403,39.7258821753,,33.0179465267,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:34,24.1789769259,403,39.7258821753,,33.0423635698,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:39,24.1789769259,403,39.7258821753,,33.0667806129,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:44,24.1789769259,403,39.7258821753,,33.0667806129,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:49,24.1789769259,402,39.7258821753,,33.0667806129,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:54,24.1789769259,402,39.7258821753,,33.0667806129,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,05:59,24.1789769259,402,39.7258821753,,33.091197656,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,06:04,24.1588328653,402,39.7258821753,,33.091197656,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,06:09,24.1789769259,402,39.7258821753,,33.1217189598,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,06:14,24.1789769259,402,39.7258821753,,33.1217189598,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,06:19,24.1789769259,402,39.7258821753,,33.1217189598,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,06:24,24.1588328653,402,39.7258821753,,33.091197656,0,0,Off,Low,VeryLow,No,2,No,0,1,Off
2017-09-11,06:29,24.1286167745,402,39.7258821753,,32.8287144427,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,06:39,24.0681845928,402,39.7258821753,,32.657795141,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,06:44,24.037968502,402,39.7258821753,,32.7310462703,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,06:49,24.0178244415,402,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,06:54,24.0077524112,402,39.7258821753,,32.9507996582,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,06:59,23.9976803809,402,39.7258821753,,32.8042973996,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:04,23.9775363204,402,39.7258821753,,32.8531314858,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:09,23.9674642901,402,39.7258821753,0.54,32.8775485289,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:14,23.9674642901,402,39.7258821753,0.72,32.8775485289,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:19,23.9372481992,401,39.7258821753,0.72,33.0789891344,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:24,23.9070321084,401,39.7258821753,0.9,33.170553046,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:29,23.927176169,401,39.7258821753,46.62,33.35978513,1,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:34,23.9473202295,401,39.7258821753,47.7,33.4025149554,1,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:39,23.9674642901,402,39.7258821753,47.7,33.2010743499,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:44,23.9775363204,403,39.7258821753,48.06,33.0789891344,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:49,23.9775363204,403,39.7258821753,48.42,33.1339274814,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:54,23.9775363204,402,39.7258821753,48.78,32.9507996582,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,07:59,23.9976803809,402,39.7258821753,48.78,33.0545720913,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:04,23.9775363204,402,39.7258821753,48.42,33.3231595654,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:09,23.9674642901,402,42.9159503313,48.6,33.3842021731,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:14,23.9775363204,401,39.7258821753,48.06,33.5551214748,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:19,23.9674642901,401,47.4980372473,47.88,33.6711024295,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:24,23.9473202295,401,39.7258821753,47.7,33.927481382,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:29,23.9473202295,401,39.7258821753,47.34,34.1838603345,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:34,23.9372481992,401,39.7258821753,2.34,34.4158222439,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:39,23.9372481992,401,39.7258821753,2.34,34.2754242461,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:44,23.9070321084,401,39.7258821753,2.16,34.1960688561,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:49,23.8969600781,402,39.7258821753,1.98,34.0984006837,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:54,23.8868880479,402,46.0461398525,1.98,34.251007203,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,08:59,23.856671957,403,39.7258821753,1.98,34.4280307655,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:04,23.856671957,403,45.3507358381,1.8,34.6722011964,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:09,23.8667439873,403,39.7258821753,1.8,34.8370162373,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:14,23.8365278965,404,39.7258821753,1.8,34.952997192,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:19,23.8264558662,404,43.5098061426,1.98,34.9774142351,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:24,23.8264558662,404,45.5880441493,2.34,35.1483335368,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:29,23.8264558662,405,50.1607887582,2.34,35.2765230131,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:34,23.7962397754,405,39.7258821753,3.06,35.4291295324,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:39,23.7760957148,407,39.7258821753,4.32,35.9174703943,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:44,23.7760957148,407,39.7258821753,3.96,35.9174703943,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:49,23.745879624,408,44.6027035376,7.38,36.1494323037,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:54,23.7257355634,408,42.9159503313,6.3,36.1128067391,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,09:59,23.745879624,408,42.9159503313,8.1,36.2715175192,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:04,23.7257355634,408,44.3403696568,7.56,36.4363325601,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:09,23.7257355634,409,45.5880441493,6.3,36.6194603833,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:14,23.7156635331,410,39.7258821753,6.84,36.6927115126,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:19,23.7156635331,411,46.0461398525,7.74,36.8331095104,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:24,23.7055915029,413,48.4146477663,6.48,36.8880478574,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:29,23.675375412,413,48.0586158187,6.66,36.7598583812,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:34,23.6854474423,414,43.7942845153,6.3,36.9307776828,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:39,23.7055915029,415,43.5098061426,7.02,36.8331095104,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:44,23.6854474423,415,44.0710135223,6.12,37.1566353315,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:49,23.6552313515,416,41.2630734944,6.12,37.3092418508,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:54,23.6552313515,417,39.7258821753,5.94,37.3885972409,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,10:59,23.6552313515,417,39.7258821753,5.22,37.2054694177,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,11:05,23.6451593212,417,44.0710135223,7.02,37.5106824564,0,0,Off,Low,VeryLow,No,2,No,0,0,On
2017-09-11,11:10,23.6149432304,417,49.8670084263,35.1,37.8830423636,1,2,On,Low,VeryLow,No,2,No,2,0,On
2017-09-11,11:15,23.675375412,418,42.28581138,51.3,38.2554022708,1,2,On,Low,VeryLow,No,2,No,2,0,On
2017-09-11,11:20,23.6552313515,419,41.9558353965,51.66,38.7132218288,1,0,On,Low,VeryLow,No,2,No,2,0,On
2017-09-11,11:25,23.675375412,419,75.1817113812,50.4,38.2798193139,1,3,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,11:30,23.7055915029,420,47.8754202577,50.58,38.1821511415,1,3,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,11:35,23.7257355634,421,62.7258860366,49.86,37.7182273227,1,3,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,11:40,23.745879624,423,39.7258821753,48.06,37.9990233183,1,3,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,11:45,23.7559516543,425,45.8197669392,47.52,37.9990233183,0,3,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,11:50,23.7760957148,427,49.7164903804,47.52,37.9501892321,1,2,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,11:55,23.7760957148,428,39.7258821753,47.7,37.7304358442,0,2,On,Low,VeryLow,No,3,No,3,0,On
2017-09-11,12:00,23.7861677451,429,46.2673844193,46.8,37.7975827127,1,1,On,Moderate,VeryLow,No,3,No,3,0,On
2017-09-11,12:05,23.7962397754,431,50.5843527736,47.7,37.4984739348,1,2,On,Moderate,VeryLow,No,3,No,3,0,On
2017-09-11,12:10,23.8264558662,431,40.1312223234,45.9,37.4252228055,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:15,23.856671957,432,65.5319579124,46.98,37.9074594067,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:20,23.856671957,434,48.2383182696,45.54,37.7487486265,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:25,23.856671957,435,60.7007543476,45.36,37.7487486265,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:30,23.8667439873,436,61.8521081865,45.54,37.7060188011,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:35,23.8868880479,437,39.7258821753,45.9,37.4740568917,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:40,23.856671957,437,40.5219267299,45.54,37.4496398486,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,12:45,23.8667439873,437,40.1312223234,46.08,37.4740568917,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,12:50,23.8667439873,437,61.0154284035,45.72,37.5106824564,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,12:55,23.8868880479,437,45.5880441493,47.16,37.4984739348,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:00,23.8868880479,437,51.2487739213,46.62,37.7060188011,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:05,23.8868880479,437,54.520518889,47.16,38.2309852277,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:10,23.9070321084,438,39.7258821753,47.34,38.4568428763,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:15,23.8969600781,438,57.6840458703,46.98,38.5056769625,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:20,23.927176169,439,40.1312223234,46.62,38.5178854841,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:25,23.9372481992,439,58.0330314776,46.98,38.6521792211,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:30,23.9372481992,440,67.2849888576,45.9,38.6033451349,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:35,23.9372481992,440,40.8989275101,46.26,38.6521792211,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:40,23.9473202295,440,40.1312223234,46.8,38.8536198266,1,3,On,Low,Low,No,3,No,4,0,On
2017-09-11,13:45,23.9473202295,441,50.4453585846,46.98,38.951287999,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,13:50,23.9473202295,441,47.3035761958,46.98,39.2015626908,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,13:55,23.9372481992,441,51.7467923425,48.06,39.1344158222,1,3,On,Moderate,Moderate,No,3,No,4,0,On
2017-09-11,14:00,23.9674642901,441,50.4453585846,48.42,39.250396777,1,4,On,Moderate,High,No,2,No,4,0,On
2017-09-11,14:05,23.9473202295,442,52.4447093887,46.62,39.4823586864,1,3,On,Moderate,High,No,2,No,4,0,On
2017-09-11,14:10,23.9674642901,443,39.7258821753,48.24,39.250396777,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:15,23.9473202295,443,40.5219267299,47.7,39.3724819924,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:20,23.9372481992,443,46.695310471,48.42,39.1222073007,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:25,23.927176169,443,61.9545424276,48.06,38.9390794775,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:30,23.9070321084,442,39.7258821753,48.06,38.9879135637,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:35,23.9372481992,442,39.7258821753,47.88,38.8047857404,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:40,23.9372481992,442,42.28581138,48.06,38.8536198266,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:45,23.927176169,442,39.7258821753,48.06,38.9146624344,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:50,23.927176169,442,40.1312223234,48.06,38.816994262,1,2,On,Low,Low,No,3,No,4,0,On
2017-09-11,14:55,23.927176169,443,51.3759251538,46.98,38.6888047857,1,2,On,Low,Low,No,2,No,2,0,On
2017-09-11,15:00,23.9372481992,443,39.7258821753,48.78,38.8292027835,1,2,On,Low,Low,No,2,No,2,0,On
2017-09-11,15:05,23.9070321084,443,39.7258821753,48.42,38.7132218288,0,2,On,Low,Low,No,2,No,2,0,On
2017-09-11,15:10,23.9070321084,443,60.4141139915,47.88,38.115004273,1,2,On,Low,Low,No,2,No,2,0,On
